sourceDataset,year,areaName,industryMediumClassName,currencyUnitName,averageSalesAmountRaw,averageSalesAmountKrwAssumed,areaUnitAverageSalesAmountRaw,areaUnitAverageSalesAmountKrwAssumed,amountUnitAssumption
area_industry_average_out,2024,충남,커피,(단위 :천원),207803,207803000,10166,10166000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,충북,커피,(단위 :천원),211958,211958000,12717,12717000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,강원,커피,(단위 :천원),210760,210760000,11474,11474000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경기,커피,(단위 :천원),191140,191140000,11615,11615000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,울산,커피,(단위 :천원),188566,188566000,10548,10548000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,대전,커피,(단위 :천원),203045,203045000,10893,10893000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,광주,커피,(단위 :천원),208671,208671000,9575,9575000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,인천,커피,(단위 :천원),188503,188503000,11579,11579000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,대구,커피,(단위 :천원),188467,188467000,9009,9009000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,부산,커피,(단위 :천원),178700,178700000,11711,11711000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,서울,커피,(단위 :천원),203998,203998000,16165,16165000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,대전,주점,(단위 :천원),354629,354629000,9855,9855000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,광주,주점,(단위 :천원),259016,259016000,9294,9294000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,인천,주점,(단위 :천원),349179,349179000,12872,12872000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,대구,주점,(단위 :천원),299372,299372000,11149,11149000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,부산,주점,(단위 :천원),345510,345510000,10975,10975000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,서울,주점,(단위 :천원),450757,450757000,15132,15132000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,세종,음료 (커피 외),(단위 :천원),241793,241793000,12599,12599000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,제주,음료 (커피 외),(단위 :천원),136027,136027000,5976,5976000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경남,음료 (커피 외),(단위 :천원),127474,127474000,6372,6372000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경북,음료 (커피 외),(단위 :천원),161881,161881000,7719,7719000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,전남,음료 (커피 외),(단위 :천원),214392,214392000,6685,6685000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,전북,음료 (커피 외),(단위 :천원),121619,121619000,5396,5396000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,대전,서양식,(단위 :천원),389520,389520000,19749,19749000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,광주,서양식,(단위 :천원),496542,496542000,26806,26806000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,인천,서양식,(단위 :천원),416725,416725000,17693,17693000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,대구,서양식,(단위 :천원),326667,326667000,14221,14221000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,부산,서양식,(단위 :천원),250603,250603000,10961,10961000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,서울,서양식,(단위 :천원),403484,403484000,26749,26749000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,세종,서양식,(단위 :천원),0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,제주,서양식,(단위 :천원),578164,578164000,6556,6556000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경남,서양식,(단위 :천원),303492,303492000,10456,10456000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경남,기타 외식,(단위 :천원),208752,208752000,9342,9342000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,제주,기타 외식,(단위 :천원),287200,287200000,13574,13574000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,세종,기타 외식,(단위 :천원),319954,319954000,16352,16352000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,세종,분식,(단위 :천원),231755,231755000,15895,15895000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,제주,분식,(단위 :천원),238196,238196000,18491,18491000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경남,분식,(단위 :천원),180051,180051000,11610,11610000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경북,분식,(단위 :천원),173680,173680000,12497,12497000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,전남,분식,(단위 :천원),208307,208307000,11863,11863000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,전북,분식,(단위 :천원),211104,211104000,12893,12893000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,충남,분식,(단위 :천원),198467,198467000,13066,13066000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,충북,분식,(단위 :천원),204051,204051000,12643,12643000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,강원,분식,(단위 :천원),180794,180794000,13653,13653000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경기,분식,(단위 :천원),214578,214578000,19448,19448000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,전북,중식,(단위 :천원),593533,593533000,12301,12301000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,충남,중식,(단위 :천원),349111,349111000,11870,11870000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,충북,중식,(단위 :천원),371447,371447000,10719,10719000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,강원,중식,(단위 :천원),340407,340407000,13348,13348000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경기,중식,(단위 :천원),434058,434058000,16165,16165000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,울산,중식,(단위 :천원),511201,511201000,14408,14408000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,대전,중식,(단위 :천원),547351,547351000,14561,14561000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,광주,중식,(단위 :천원),691242,691242000,19165,19165000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,인천,중식,(단위 :천원),497924,497924000,18104,18104000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,대구,중식,(단위 :천원),451729,451729000,22012,22012000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,부산,중식,(단위 :천원),467751,467751000,16451,16451000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,서울,중식,(단위 :천원),665239,665239000,21663,21663000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,대전,일식,(단위 :천원),619334,619334000,11346,11346000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,광주,일식,(단위 :천원),654652,654652000,20416,20416000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,인천,일식,(단위 :천원),730571,730571000,20658,20658000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,대구,일식,(단위 :천원),263743,263743000,13322,13322000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,부산,일식,(단위 :천원),322902,322902000,16656,16656000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,서울,일식,(단위 :천원),480111,480111000,21439,21439000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,세종,중식,(단위 :천원),0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,제주,중식,(단위 :천원),518418,518418000,15925,15925000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경남,중식,(단위 :천원),368589,368589000,12032,12032000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경북,중식,(단위 :천원),435855,435855000,13847,13847000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,전남,중식,(단위 :천원),301776,301776000,13192,13192000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,세종,일식,(단위 :천원),287060,287060000,23199,23199000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,제주,일식,(단위 :천원),232221,232221000,14048,14048000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경남,일식,(단위 :천원),225154,225154000,12430,12430000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경북,일식,(단위 :천원),287743,287743000,11260,11260000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,전남,일식,(단위 :천원),279822,279822000,11026,11026000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,전북,일식,(단위 :천원),388043,388043000,12531,12531000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,충남,일식,(단위 :천원),212461,212461000,12327,12327000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,충북,일식,(단위 :천원),385374,385374000,14800,14800000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,강원,일식,(단위 :천원),1144478,1144478000,16306,16306000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경기,일식,(단위 :천원),446248,446248000,17915,17915000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,울산,일식,(단위 :천원),228091,228091000,14727,14727000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,세종,기타 외국식,(단위 :천원),269708,269708000,19498,19498000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,제주,기타 외국식,(단위 :천원),0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경남,기타 외국식,(단위 :천원),379653,379653000,11949,11949000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경북,기타 외국식,(단위 :천원),274299,274299000,19592,19592000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,전남,기타 외국식,(단위 :천원),743407,743407000,33840,33840000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,전북,기타 외국식,(단위 :천원),568985,568985000,34549,34549000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,충남,기타 외국식,(단위 :천원),570331,570331000,24100,24100000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,충북,기타 외국식,(단위 :천원),311652,311652000,20825,20825000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,강원,기타 외국식,(단위 :천원),425071,425071000,27216,27216000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경기,기타 외국식,(단위 :천원),336636,336636000,17696,17696000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,울산,기타 외국식,(단위 :천원),351480,351480000,26025,26025000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,대전,기타 외국식,(단위 :천원),428754,428754000,31423,31423000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,광주,기타 외국식,(단위 :천원),350046,350046000,19776,19776000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,인천,기타 외국식,(단위 :천원),391114,391114000,24581,24581000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,대구,기타 외국식,(단위 :천원),389148,389148000,21488,21488000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,부산,기타 외국식,(단위 :천원),345164,345164000,17039,17039000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,서울,기타 외국식,(단위 :천원),469444,469444000,22058,22058000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,세종,패스트푸드,(단위 :천원),485809,485809000,18114,18114000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,제주,패스트푸드,(단위 :천원),361166,361166000,14836,14836000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경남,패스트푸드,(단위 :천원),373763,373763000,13545,13545000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경북,패스트푸드,(단위 :천원),445798,445798000,12880,12880000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,전남,패스트푸드,(단위 :천원),477800,477800000,14130,14130000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,전북,패스트푸드,(단위 :천원),454625,454625000,14024,14024000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,충남,패스트푸드,(단위 :천원),540479,540479000,14874,14874000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,충북,패스트푸드,(단위 :천원),547152,547152000,16739,16739000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,강원,패스트푸드,(단위 :천원),294501,294501000,16262,16262000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,경기,패스트푸드,(단위 :천원),451250,451250000,18229,18229000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,울산,패스트푸드,(단위 :천원),354810,354810000,13101,13101000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,대전,패스트푸드,(단위 :천원),972242,972242000,18262,18262000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,광주,패스트푸드,(단위 :천원),662640,662640000,19552,19552000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2024,인천,패스트푸드,(단위 :천원),964115,964115000,24203,24203000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,세종,한식,(단위 :천원),462169,462169000,17451,17451000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,제주,한식,(단위 :천원),359960,359960000,15800,15800000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,경남,한식,(단위 :천원),345702,345702000,11396,11396000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,경북,한식,(단위 :천원),327396,327396000,9756,9756000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,전남,한식,(단위 :천원),279631,279631000,9028,9028000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,전북,한식,(단위 :천원),380186,380186000,11390,11390000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,충남,한식,(단위 :천원),334282,334282000,19513,19513000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,충북,한식,(단위 :천원),310686,310686000,10797,10797000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,강원,한식,(단위 :천원),254671,254671000,12745,12745000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,경기,한식,(단위 :천원),399448,399448000,15123,15123000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,울산,한식,(단위 :천원),355247,355247000,192923537,192923537000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,대전,한식,(단위 :천원),424717,424717000,15407,15407000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,광주,한식,(단위 :천원),390783,390783000,15486,15486000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,인천,한식,(단위 :천원),415845,415845000,19636,19636000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,대구,한식,(단위 :천원),426668,426668000,14301,14301000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,부산,한식,(단위 :천원),384675,384675000,13537,13537000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,서울,한식,(단위 :천원),489953,489953000,24135,24135000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,광주,분식,(단위 :천원),320458,320458000,19749,19749000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,인천,분식,(단위 :천원),246092,246092000,16742,16742000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,대구,분식,(단위 :천원),215454,215454000,14786,14786000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,부산,분식,(단위 :천원),215439,215439000,14760,14760000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,서울,분식,(단위 :천원),341157,341157000,25936,25936000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,대전,서양식,(단위 :천원),350813,350813000,17731,17731000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,광주,서양식,(단위 :천원),636565,636565000,21973,21973000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,인천,서양식,(단위 :천원),524638,524638000,18622,18622000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,대구,서양식,(단위 :천원),326628,326628000,14049,14049000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,부산,서양식,(단위 :천원),344852,344852000,13428,13428000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,서울,서양식,(단위 :천원),440612,440612000,26457,26457000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,세종,일식,(단위 :천원),234097,234097000,18919,18919000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,제주,일식,(단위 :천원),247998,247998000,14884,14884000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,경남,일식,(단위 :천원),544329,544329000,8615,8615000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,세종,서양식,(단위 :천원),0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,제주,서양식,(단위 :천원),481151,481151000,5608,5608000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,경남,서양식,(단위 :천원),282131,282131000,9243,9243000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,경북,서양식,(단위 :천원),333653,333653000,10396,10396000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,전남,서양식,(단위 :천원),395937,395937000,9223,9223000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,전북,서양식,(단위 :천원),595703,595703000,13361,13361000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,충남,서양식,(단위 :천원),329633,329633000,10799,10799000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,충북,서양식,(단위 :천원),124403,124403000,12440,12440000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,세종,분식,(단위 :천원),224090,224090000,16089,16089000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,제주,분식,(단위 :천원),218975,218975000,16762,16762000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,경남,분식,(단위 :천원),207798,207798000,12685,12685000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,경북,분식,(단위 :천원),180494,180494000,12354,12354000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,전남,분식,(단위 :천원),228389,228389000,11797,11797000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,전북,분식,(단위 :천원),245896,245896000,12531,12531000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,충남,분식,(단위 :천원),199113,199113000,12441,12441000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,충북,분식,(단위 :천원),210523,210523000,11983,11983000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,강원,분식,(단위 :천원),191910,191910000,11670,11670000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,경기,분식,(단위 :천원),244634,244634000,17374,17374000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,울산,분식,(단위 :천원),246492,246492000,15357,15357000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,대전,분식,(단위 :천원),264993,264993000,15556,15556000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,강원,중식,(단위 :천원),409049,409049000,14222,14222000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,경기,중식,(단위 :천원),475477,475477000,16955,16955000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,울산,중식,(단위 :천원),419231,419231000,12757,12757000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,대전,중식,(단위 :천원),701639,701639000,19422,19422000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,광주,중식,(단위 :천원),541497,541497000,15313,15313000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,인천,중식,(단위 :천원),457423,457423000,17603,17603000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,대구,중식,(단위 :천원),399575,399575000,18503,18503000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,부산,중식,(단위 :천원),540510,540510000,17745,17745000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,강원,서양식,(단위 :천원),418960,418960000,13245,13245000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2025,경기,서양식,(단위 :천원),366438,366438000,15567,15567000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
